SP-[1] Epoch: 1/800 | Time: 0m06s (Train 0m05s  Val 0m01s) | Train: LR 0.010000000000000002  Loss 0.58  Acc 51.08% | Val: Loss nan  Acc(top1) 16.12% | HA 0.00@0
SP-[1] Epoch: 44/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.16  Acc 90.26% | Val: Loss nan  Acc(top1) 50.92% | HA 0.00@0

SP-[1] Epoch: 45/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.17  Acc 90.38% | Val: Loss nan  Acc(top1) 51.28% | HA 0.00@0

SP-[1] Epoch: 46/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.17  Acc 90.14% | Val: Loss nan  Acc(top1) 50.18% | HA 0.00@0

SP-[1] Epoch: 47/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.16  Acc 91.23% | Val: Loss nan  Acc(top1) 50.55% | HA 0.00@0

SP-[1] Epoch: 48/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.15  Acc 91.95% | Val: Loss nan  Acc(top1) 50.55% | HA 0.00@0

SP-[1] Epoch: 49/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.16  Acc 91.95% | Val: Loss nan  Acc(top1) 49.45% | HA 0.00@0

SP-[1] Epoch: 50/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.16  Acc 90.26% | Val: Loss nan  Acc(top1) 54.21% | HA 0.00@0

SP-[1] Epoch: 51/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.14  Acc 92.67% | Val: Loss nan  Acc(top1) 52.01% | HA 0.00@0

SP-[1] Epoch: 52/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.16  Acc 91.35% | Val: Loss nan  Acc(top1) 48.72% | HA 0.00@0

SP-[1] Epoch: 53/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.14  Acc 92.55% | Val: Loss nan  Acc(top1) 55.31% | HA 0.00@0

SP-[1] Epoch: 54/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.17  Acc 91.59% | Val: Loss nan  Acc(top1) 49.08% | HA 0.00@0

SP-[1] Epoch: 55/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.16  Acc 92.19% | Val: Loss nan  Acc(top1) 51.28% | HA 0.00@0

SP-[1] Epoch: 56/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.16  Acc 92.07% | Val: Loss nan  Acc(top1) 51.65% | HA 0.00@0

SP-[1] Epoch: 57/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.15  Acc 91.59% | Val: Loss nan  Acc(top1) 50.92% | HA 0.00@0

SP-[1] Epoch: 58/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.16  Acc 92.67% | Val: Loss nan  Acc(top1) 50.92% | HA 0.00@0

SP-[1] Epoch: 59/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.16  Acc 90.75% | Val: Loss nan  Acc(top1) 48.72% | HA 0.00@0

SP-[1] Epoch: 60/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.16  Acc 90.38% | Val: Loss nan  Acc(top1) 54.21% | HA 0.00@0

SP-[1] Epoch: 61/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.16  Acc 90.75% | Val: Loss nan  Acc(top1) 49.82% | HA 0.00@0

SP-[1] Epoch: 62/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.16  Acc 91.47% | Val: Loss nan  Acc(top1) 50.92% | HA 0.00@0

SP-[1] Epoch: 63/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.17  Acc 91.11% | Val: Loss nan  Acc(top1) 48.72% | HA 0.00@0

SP-[1] Epoch: 64/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.16  Acc 92.91% | Val: Loss nan  Acc(top1) 47.99% | HA 0.00@0

SP-[1] Epoch: 65/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.15  Acc 92.67% | Val: Loss nan  Acc(top1) 49.82% | HA 0.00@0

SP-[1] Epoch: 66/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.16  Acc 91.35% | Val: Loss nan  Acc(top1) 49.45% | HA 0.00@0

SP-[1] Epoch: 67/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.15  Acc 91.47% | Val: Loss nan  Acc(top1) 51.28% | HA 0.00@0

SP-[1] Epoch: 68/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.16  Acc 91.23% | Val: Loss nan  Acc(top1) 53.11% | HA 0.00@0

SP-[1] Epoch: 69/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.16  Acc 90.62% | Val: Loss nan  Acc(top1) 47.99% | HA 0.00@0

SP-[1] Epoch: 70/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.16  Acc 90.62% | Val: Loss nan  Acc(top1) 57.51% | HA 0.00@0

SP-[1] Epoch: 71/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.18  Acc 89.78% | Val: Loss nan  Acc(top1) 46.52% | HA 0.00@0

SP-[1] Epoch: 72/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.14  Acc 93.63% | Val: Loss nan  Acc(top1) 47.62% | HA 0.00@0

SP-[1] Epoch: 73/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.16  Acc 91.83% | Val: Loss nan  Acc(top1) 45.79% | HA 0.00@0

SP-[1] Epoch: 74/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.14  Acc 93.51% | Val: Loss nan  Acc(top1) 49.45% | HA 0.00@0

SP-[1] Epoch: 75/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.14  Acc 93.03% | Val: Loss nan  Acc(top1) 48.72% | HA 0.00@0

SP-[1] Epoch: 76/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.15  Acc 91.47% | Val: Loss nan  Acc(top1) 49.45% | HA 0.00@0

SP-[1] Epoch: 77/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.16  Acc 90.50% | Val: Loss nan  Acc(top1) 52.38% | HA 0.00@0

SP-[1] Epoch: 78/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.17  Acc 90.26% | Val: Loss nan  Acc(top1) 46.89% | HA 0.00@0

SP-[1] Epoch: 79/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.15  Acc 92.55% | Val: Loss nan  Acc(top1) 45.79% | HA 0.00@0

SP-[1] Epoch: 80/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.16  Acc 91.11% | Val: Loss nan  Acc(top1) 49.82% | HA 0.00@0

SP-[1] Epoch: 81/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.17  Acc 90.99% | Val: Loss nan  Acc(top1) 49.82% | HA 0.00@0

SP-[1] Epoch: 82/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.17  Acc 90.14% | Val: Loss nan  Acc(top1) 49.08% | HA 0.00@0

SP-[1] Epoch: 83/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.16  Acc 92.31% | Val: Loss nan  Acc(top1) 50.55% | HA 0.00@0

SP-[1] Epoch: 84/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.16  Acc 90.87% | Val: Loss nan  Acc(top1) 53.11% | HA 0.00@0

SP-[1] Epoch: 85/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.16  Acc 91.11% | Val: Loss nan  Acc(top1) 50.92% | HA 0.00@0

SP-[1] Epoch: 86/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.16  Acc 91.71% | Val: Loss nan  Acc(top1) 50.18% | HA 0.00@0

SP-[1] Epoch: 87/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.16  Acc 91.71% | Val: Loss nan  Acc(top1) 47.99% | HA 0.00@0

SP-[1] Epoch: 88/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.16  Acc 90.50% | Val: Loss nan  Acc(top1) 48.35% | HA 0.00@0

SP-[1] Epoch: 89/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.14  Acc 93.27% | Val: Loss nan  Acc(top1) 46.89% | HA 0.00@0

SP-[1] Epoch: 90/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.14  Acc 92.07% | Val: Loss nan  Acc(top1) 48.35% | HA 0.00@0

SP-[1] Epoch: 91/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.16  Acc 89.54% | Val: Loss nan  Acc(top1) 51.65% | HA 0.00@0

SP-[1] Epoch: 92/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.15  Acc 93.27% | Val: Loss nan  Acc(top1) 49.82% | HA 0.00@0

SP-[1] Epoch: 93/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.17  Acc 90.14% | Val: Loss nan  Acc(top1) 51.65% | HA 0.00@0

SP-[1] Epoch: 94/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.16  Acc 90.50% | Val: Loss nan  Acc(top1) 46.89% | HA 0.00@0

SP-[1] Epoch: 95/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.16  Acc 90.87% | Val: Loss nan  Acc(top1) 51.65% | HA 0.00@0

SP-[1] Epoch: 96/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.15  Acc 91.11% | Val: Loss nan  Acc(top1) 46.15% | HA 0.00@0

SP-[1] Epoch: 97/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.15  Acc 92.31% | Val: Loss nan  Acc(top1) 48.35% | HA 0.00@0

SP-[1] Epoch: 98/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.14  Acc 93.27% | Val: Loss nan  Acc(top1) 47.99% | HA 0.00@0

SP-[1] Epoch: 99/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.16  Acc 91.47% | Val: Loss nan  Acc(top1) 51.28% | HA 0.00@0

SP-[1] Epoch: 100/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.14  Acc 92.43% | Val: Loss nan  Acc(top1) 49.82% | HA 0.00@0

SP-[1] Epoch: 101/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.16  Acc 89.78% | Val: Loss nan  Acc(top1) 51.65% | HA 0.00@0

SP-[1] Epoch: 102/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.15  Acc 91.11% | Val: Loss nan  Acc(top1) 49.82% | HA 0.00@0

SP-[1] Epoch: 103/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.15  Acc 91.11% | Val: Loss nan  Acc(top1) 52.75% | HA 0.00@0

SP-[1] Epoch: 104/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.14  Acc 91.59% | Val: Loss nan  Acc(top1) 53.48% | HA 0.00@0

SP-[1] Epoch: 105/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.16  Acc 90.62% | Val: Loss nan  Acc(top1) 45.79% | HA 0.00@0

SP-[1] Epoch: 106/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.15  Acc 90.14% | Val: Loss nan  Acc(top1) 52.38% | HA 0.00@0

SP-[1] Epoch: 107/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.16  Acc 89.90% | Val: Loss nan  Acc(top1) 50.92% | HA 0.00@0

SP-[1] Epoch: 108/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.16  Acc 91.23% | Val: Loss nan  Acc(top1) 51.65% | HA 0.00@0

SP-[1] Epoch: 109/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.15  Acc 90.87% | Val: Loss nan  Acc(top1) 52.01% | HA 0.00@0

SP-[1] Epoch: 110/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.16  Acc 90.75% | Val: Loss nan  Acc(top1) 50.55% | HA 0.00@0

SP-[1] Epoch: 111/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.15  Acc 91.71% | Val: Loss nan  Acc(top1) 52.75% | HA 0.00@0

SP-[1] Epoch: 112/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.15  Acc 91.71% | Val: Loss nan  Acc(top1) 50.92% | HA 0.00@0

SP-[1] Epoch: 113/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.17  Acc 90.62% | Val: Loss nan  Acc(top1) 49.45% | HA 0.00@0

SP-[1] Epoch: 114/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.15  Acc 92.07% | Val: Loss nan  Acc(top1) 51.65% | HA 0.00@0

SP-[1] Epoch: 115/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.15  Acc 92.19% | Val: Loss nan  Acc(top1) 46.89% | HA 0.00@0

SP-[1] Epoch: 116/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.15  Acc 91.47% | Val: Loss nan  Acc(top1) 48.72% | HA 0.00@0

SP-[1] Epoch: 117/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.14  Acc 91.47% | Val: Loss nan  Acc(top1) 50.55% | HA 0.00@0

SP-[1] Epoch: 118/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.16  Acc 89.78% | Val: Loss nan  Acc(top1) 52.38% | HA 0.00@0

SP-[1] Epoch: 119/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.15  Acc 91.23% | Val: Loss nan  Acc(top1) 48.35% | HA 0.00@0

SP-[1] Epoch: 120/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.15  Acc 92.19% | Val: Loss nan  Acc(top1) 48.72% | HA 0.00@0

SP-[1] Epoch: 121/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.14  Acc 92.91% | Val: Loss nan  Acc(top1) 46.52% | HA 0.00@0

SP-[1] Epoch: 122/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.14  Acc 92.31% | Val: Loss nan  Acc(top1) 49.08% | HA 0.00@0

SP-[1] Epoch: 123/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.14  Acc 91.47% | Val: Loss nan  Acc(top1) 48.72% | HA 0.00@0

SP-[1] Epoch: 124/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.15  Acc 91.59% | Val: Loss nan  Acc(top1) 47.99% | HA 0.00@0

SP-[1] Epoch: 125/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.16  Acc 92.67% | Val: Loss nan  Acc(top1) 47.62% | HA 0.00@0

SP-[1] Epoch: 126/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.15  Acc 91.59% | Val: Loss nan  Acc(top1) 47.25% | HA 0.00@0

SP-[1] Epoch: 127/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.14  Acc 91.95% | Val: Loss nan  Acc(top1) 49.82% | HA 0.00@0

SP-[1] Epoch: 128/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.16  Acc 91.35% | Val: Loss nan  Acc(top1) 47.99% | HA 0.00@0

SP-[1] Epoch: 129/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.16  Acc 90.50% | Val: Loss nan  Acc(top1) 48.35% | HA 0.00@0

SP-[1] Epoch: 130/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.15  Acc 91.59% | Val: Loss nan  Acc(top1) 48.35% | HA 0.00@0

SP-[1] Epoch: 131/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.15  Acc 92.79% | Val: Loss nan  Acc(top1) 45.79% | HA 0.00@0

SP-[1] Epoch: 132/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.16  Acc 89.66% | Val: Loss nan  Acc(top1) 47.62% | HA 0.00@0

SP-[1] Epoch: 133/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.14  Acc 92.07% | Val: Loss nan  Acc(top1) 50.18% | HA 0.00@0

SP-[1] Epoch: 134/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.16  Acc 90.38% | Val: Loss nan  Acc(top1) 51.65% | HA 0.00@0

SP-[1] Epoch: 135/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.14  Acc 93.51% | Val: Loss nan  Acc(top1) 53.85% | HA 0.00@0

SP-[1] Epoch: 136/800 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.15  Acc 91.83% | Val: Loss nan  Acc(top1) 49.08% | HA 0.00@0

