SP-[1] Epoch: 1/1400 | Time: 0m06s (Train 0m05s  Val 0m01s) | Train: LR 0.010000000000000002  Loss 0.75  Acc 25.12% | Val: Loss nan  Acc(top1) 16.12% | HA 0.00@0
SP-[1] Epoch: 31/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.22  Acc 75.84% | Val: Loss nan  Acc(top1) 80.95% | HA 0.00@0

SP-[1] Epoch: 32/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.23  Acc 75.12% | Val: Loss nan  Acc(top1) 83.88% | HA 0.00@0

SP-[1] Epoch: 33/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.23  Acc 72.72% | Val: Loss nan  Acc(top1) 84.25% | HA 0.00@0

SP-[1] Epoch: 34/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.22  Acc 73.80% | Val: Loss nan  Acc(top1) 81.32% | HA 0.00@0

SP-[1] Epoch: 35/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.22  Acc 75.36% | Val: Loss nan  Acc(top1) 81.68% | HA 0.00@0

SP-[1] Epoch: 36/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.23  Acc 72.24% | Val: Loss nan  Acc(top1) 84.25% | HA 0.00@0

SP-[1] Epoch: 37/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.23  Acc 74.16% | Val: Loss nan  Acc(top1) 84.62% | HA 0.00@0

SP-[1] Epoch: 38/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.23  Acc 74.40% | Val: Loss nan  Acc(top1) 87.55% | HA 0.00@0

SP-[1] Epoch: 39/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 75.48% | Val: Loss nan  Acc(top1) 81.32% | HA 0.00@0

SP-[1] Epoch: 40/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.23  Acc 71.03% | Val: Loss nan  Acc(top1) 81.68% | HA 0.00@0

SP-[1] Epoch: 41/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 74.88% | Val: Loss nan  Acc(top1) 83.52% | HA 0.00@0

SP-[1] Epoch: 42/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.22  Acc 75.12% | Val: Loss nan  Acc(top1) 83.52% | HA 0.00@0

SP-[1] Epoch: 43/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.22  Acc 72.48% | Val: Loss nan  Acc(top1) 85.35% | HA 0.00@0

SP-[1] Epoch: 44/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 73.92% | Val: Loss nan  Acc(top1) 84.25% | HA 0.00@0

SP-[1] Epoch: 45/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 72.72% | Val: Loss nan  Acc(top1) 84.62% | HA 0.00@0

SP-[1] Epoch: 46/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.23  Acc 72.84% | Val: Loss nan  Acc(top1) 85.35% | HA 0.00@0

SP-[1] Epoch: 47/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 74.40% | Val: Loss nan  Acc(top1) 85.71% | HA 0.00@0

SP-[1] Epoch: 48/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.22  Acc 72.96% | Val: Loss nan  Acc(top1) 84.62% | HA 0.00@0

SP-[1] Epoch: 49/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.22  Acc 72.96% | Val: Loss nan  Acc(top1) 82.42% | HA 0.00@0

SP-[1] Epoch: 50/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 76.08% | Val: Loss nan  Acc(top1) 84.25% | HA 0.00@0

SP-[1] Epoch: 51/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.22  Acc 74.52% | Val: Loss nan  Acc(top1) 82.05% | HA 0.00@0

SP-[1] Epoch: 52/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 74.04% | Val: Loss nan  Acc(top1) 85.35% | HA 0.00@0

SP-[1] Epoch: 53/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.22  Acc 73.08% | Val: Loss nan  Acc(top1) 86.08% | HA 0.00@0

SP-[1] Epoch: 54/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 73.80% | Val: Loss nan  Acc(top1) 85.35% | HA 0.00@0

SP-[1] Epoch: 55/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.22  Acc 71.51% | Val: Loss nan  Acc(top1) 82.78% | HA 0.00@0

SP-[1] Epoch: 56/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.23  Acc 73.92% | Val: Loss nan  Acc(top1) 86.45% | HA 0.00@0

SP-[1] Epoch: 57/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.22  Acc 73.32% | Val: Loss nan  Acc(top1) 87.18% | HA 0.00@0

SP-[1] Epoch: 58/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 75.24% | Val: Loss nan  Acc(top1) 86.45% | HA 0.00@0

SP-[1] Epoch: 59/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.23  Acc 75.48% | Val: Loss nan  Acc(top1) 85.71% | HA 0.00@0

SP-[1] Epoch: 60/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 76.08% | Val: Loss nan  Acc(top1) 85.35% | HA 0.00@0

SP-[1] Epoch: 61/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 75.72% | Val: Loss nan  Acc(top1) 81.32% | HA 0.00@0

SP-[1] Epoch: 62/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 74.04% | Val: Loss nan  Acc(top1) 80.95% | HA 0.00@0

SP-[1] Epoch: 63/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.22  Acc 75.48% | Val: Loss nan  Acc(top1) 85.71% | HA 0.00@0

SP-[1] Epoch: 64/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.22  Acc 75.00% | Val: Loss nan  Acc(top1) 84.98% | HA 0.00@0

SP-[1] Epoch: 65/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.19  Acc 75.60% | Val: Loss nan  Acc(top1) 84.98% | HA 0.00@0

SP-[1] Epoch: 66/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.22  Acc 73.92% | Val: Loss nan  Acc(top1) 86.81% | HA 0.00@0

SP-[1] Epoch: 67/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 74.04% | Val: Loss nan  Acc(top1) 85.71% | HA 0.00@0

SP-[1] Epoch: 68/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 73.56% | Val: Loss nan  Acc(top1) 86.45% | HA 0.00@0

SP-[1] Epoch: 69/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.23  Acc 71.88% | Val: Loss nan  Acc(top1) 83.88% | HA 0.00@0

SP-[1] Epoch: 70/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.22  Acc 74.40% | Val: Loss nan  Acc(top1) 88.28% | HA 0.00@0

SP-[1] Epoch: 71/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.20  Acc 74.40% | Val: Loss nan  Acc(top1) 88.28% | HA 0.00@0

SP-[1] Epoch: 72/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.22  Acc 74.88% | Val: Loss nan  Acc(top1) 84.98% | HA 0.00@0

SP-[1] Epoch: 73/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.22  Acc 73.32% | Val: Loss nan  Acc(top1) 86.45% | HA 0.00@0

SP-[1] Epoch: 74/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.22  Acc 72.84% | Val: Loss nan  Acc(top1) 88.64% | HA 0.00@0

SP-[1] Epoch: 75/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 75.96% | Val: Loss nan  Acc(top1) 83.52% | HA 0.00@0

SP-[1] Epoch: 76/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.22  Acc 76.44% | Val: Loss nan  Acc(top1) 85.71% | HA 0.00@0

SP-[1] Epoch: 77/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.23  Acc 74.40% | Val: Loss nan  Acc(top1) 83.88% | HA 0.00@0

SP-[1] Epoch: 78/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 74.16% | Val: Loss nan  Acc(top1) 85.35% | HA 0.00@0

SP-[1] Epoch: 79/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 73.80% | Val: Loss nan  Acc(top1) 84.25% | HA 0.00@0

SP-[1] Epoch: 80/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.20  Acc 73.68% | Val: Loss nan  Acc(top1) 89.38% | HA 0.00@0

SP-[1] Epoch: 81/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.22  Acc 75.84% | Val: Loss nan  Acc(top1) 83.15% | HA 0.00@0

SP-[1] Epoch: 82/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.20  Acc 73.80% | Val: Loss nan  Acc(top1) 83.88% | HA 0.00@0

SP-[1] Epoch: 83/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 75.24% | Val: Loss nan  Acc(top1) 83.88% | HA 0.00@0

SP-[1] Epoch: 84/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 74.40% | Val: Loss nan  Acc(top1) 84.25% | HA 0.00@0

SP-[1] Epoch: 85/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 71.51% | Val: Loss nan  Acc(top1) 84.25% | HA 0.00@0

SP-[1] Epoch: 86/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.22  Acc 73.68% | Val: Loss nan  Acc(top1) 86.45% | HA 0.00@0

SP-[1] Epoch: 87/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.24  Acc 70.43% | Val: Loss nan  Acc(top1) 85.71% | HA 0.00@0

SP-[1] Epoch: 88/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.22  Acc 72.00% | Val: Loss nan  Acc(top1) 88.64% | HA 0.00@0

SP-[1] Epoch: 89/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.22  Acc 74.16% | Val: Loss nan  Acc(top1) 87.91% | HA 0.00@0

SP-[1] Epoch: 90/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.23  Acc 72.24% | Val: Loss nan  Acc(top1) 89.38% | HA 0.00@0

SP-[1] Epoch: 91/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.20  Acc 76.56% | Val: Loss nan  Acc(top1) 88.28% | HA 0.00@0

SP-[1] Epoch: 92/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 74.76% | Val: Loss nan  Acc(top1) 88.28% | HA 0.00@0

SP-[1] Epoch: 93/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.20  Acc 75.60% | Val: Loss nan  Acc(top1) 89.38% | HA 0.00@0

SP-[1] Epoch: 94/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 73.32% | Val: Loss nan  Acc(top1) 86.81% | HA 0.00@0

SP-[1] Epoch: 95/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.22  Acc 75.24% | Val: Loss nan  Acc(top1) 88.64% | HA 0.00@0

SP-[1] Epoch: 96/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.22  Acc 73.80% | Val: Loss nan  Acc(top1) 87.18% | HA 0.00@0

SP-[1] Epoch: 97/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.22  Acc 75.00% | Val: Loss nan  Acc(top1) 84.98% | HA 0.00@0

SP-[1] Epoch: 98/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.19  Acc 78.97% | Val: Loss nan  Acc(top1) 86.45% | HA 0.00@0

SP-[1] Epoch: 99/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.20  Acc 75.36% | Val: Loss nan  Acc(top1) 87.91% | HA 0.00@0

SP-[1] Epoch: 100/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 75.72% | Val: Loss nan  Acc(top1) 87.55% | HA 0.00@0

SP-[1] Epoch: 101/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.20  Acc 75.12% | Val: Loss nan  Acc(top1) 85.35% | HA 0.00@0

SP-[1] Epoch: 102/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 76.56% | Val: Loss nan  Acc(top1) 86.81% | HA 0.00@0

SP-[1] Epoch: 103/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 74.40% | Val: Loss nan  Acc(top1) 87.55% | HA 0.00@0

SP-[1] Epoch: 104/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.22  Acc 74.40% | Val: Loss nan  Acc(top1) 89.74% | HA 0.00@0

SP-[1] Epoch: 105/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 76.32% | Val: Loss nan  Acc(top1) 89.38% | HA 0.00@0

SP-[1] Epoch: 106/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.22  Acc 73.80% | Val: Loss nan  Acc(top1) 87.91% | HA 0.00@0

SP-[1] Epoch: 107/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.22  Acc 74.52% | Val: Loss nan  Acc(top1) 86.45% | HA 0.00@0

SP-[1] Epoch: 108/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 74.88% | Val: Loss nan  Acc(top1) 86.81% | HA 0.00@0

SP-[1] Epoch: 109/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.22  Acc 73.20% | Val: Loss nan  Acc(top1) 85.71% | HA 0.00@0

SP-[1] Epoch: 110/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.22  Acc 71.63% | Val: Loss nan  Acc(top1) 84.98% | HA 0.00@0

SP-[1] Epoch: 111/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.22  Acc 78.61% | Val: Loss nan  Acc(top1) 83.88% | HA 0.00@0

SP-[1] Epoch: 112/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 75.72% | Val: Loss nan  Acc(top1) 85.35% | HA 0.00@0

SP-[1] Epoch: 113/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 75.60% | Val: Loss nan  Acc(top1) 88.28% | HA 0.00@0

SP-[1] Epoch: 114/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 78.12% | Val: Loss nan  Acc(top1) 87.91% | HA 0.00@0

SP-[1] Epoch: 115/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.23  Acc 71.88% | Val: Loss nan  Acc(top1) 87.91% | HA 0.00@0

SP-[1] Epoch: 116/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.22  Acc 73.32% | Val: Loss nan  Acc(top1) 84.62% | HA 0.00@0

SP-[1] Epoch: 117/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 74.76% | Val: Loss nan  Acc(top1) 82.42% | HA 0.00@0

SP-[1] Epoch: 118/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.22  Acc 71.51% | Val: Loss nan  Acc(top1) 86.45% | HA 0.00@0

SP-[1] Epoch: 119/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 76.68% | Val: Loss nan  Acc(top1) 85.35% | HA 0.00@0

SP-[1] Epoch: 120/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 74.76% | Val: Loss nan  Acc(top1) 87.91% | HA 0.00@0

SP-[1] Epoch: 121/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.20  Acc 75.84% | Val: Loss nan  Acc(top1) 89.01% | HA 0.00@0

SP-[1] Epoch: 122/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 75.72% | Val: Loss nan  Acc(top1) 87.18% | HA 0.00@0

SP-[1] Epoch: 123/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 75.60% | Val: Loss nan  Acc(top1) 86.45% | HA 0.00@0

SP-[1] Epoch: 124/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.20  Acc 75.84% | Val: Loss nan  Acc(top1) 86.81% | HA 0.00@0

SP-[1] Epoch: 125/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.20  Acc 77.16% | Val: Loss nan  Acc(top1) 85.35% | HA 0.00@0

SP-[1] Epoch: 126/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.19  Acc 76.80% | Val: Loss nan  Acc(top1) 85.35% | HA 0.00@0

SP-[1] Epoch: 127/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.22  Acc 72.12% | Val: Loss nan  Acc(top1) 84.98% | HA 0.00@0

SP-[1] Epoch: 128/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.22  Acc 74.76% | Val: Loss nan  Acc(top1) 89.01% | HA 0.00@0

SP-[1] Epoch: 129/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.22  Acc 73.32% | Val: Loss nan  Acc(top1) 86.45% | HA 0.00@0

SP-[1] Epoch: 130/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 78.12% | Val: Loss nan  Acc(top1) 84.98% | HA 0.00@0

SP-[1] Epoch: 131/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.20  Acc 73.08% | Val: Loss nan  Acc(top1) 86.45% | HA 0.00@0

SP-[1] Epoch: 132/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.20  Acc 77.88% | Val: Loss nan  Acc(top1) 85.71% | HA 0.00@0

SP-[1] Epoch: 133/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.19  Acc 75.60% | Val: Loss nan  Acc(top1) 86.81% | HA 0.00@0

SP-[1] Epoch: 134/1400 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 73.68% | Val: Loss nan  Acc(top1) 86.81% | HA 0.00@0

