SP-[1] Epoch: 1/1000 | Time: 0m06s (Train 0m05s  Val 0m01s) | Train: LR 0.010000000000000002  Loss 0.68  Acc 25.48% | Val: Loss nan  Acc(top1) 16.12% | HA 0.00@0
SP-[1] Epoch: 16/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.28  Acc 65.50% | Val: Loss nan  Acc(top1) 73.26% | HA 0.00@0

SP-[1] Epoch: 17/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.29  Acc 64.06% | Val: Loss nan  Acc(top1) 74.73% | HA 0.00@0

SP-[1] Epoch: 18/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.27  Acc 66.23% | Val: Loss nan  Acc(top1) 75.82% | HA 0.00@0

SP-[1] Epoch: 19/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.27  Acc 69.95% | Val: Loss nan  Acc(top1) 79.12% | HA 0.00@0

SP-[1] Epoch: 20/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.27  Acc 68.87% | Val: Loss nan  Acc(top1) 78.39% | HA 0.00@0

SP-[1] Epoch: 21/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.25  Acc 72.36% | Val: Loss nan  Acc(top1) 80.95% | HA 0.00@0

SP-[1] Epoch: 22/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.26  Acc 71.51% | Val: Loss nan  Acc(top1) 82.05% | HA 0.00@0

SP-[1] Epoch: 23/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.23  Acc 72.96% | Val: Loss nan  Acc(top1) 82.78% | HA 0.00@0

SP-[1] Epoch: 24/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.25  Acc 71.03% | Val: Loss nan  Acc(top1) 82.42% | HA 0.00@0

SP-[1] Epoch: 25/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.25  Acc 73.92% | Val: Loss nan  Acc(top1) 82.05% | HA 0.00@0

SP-[1] Epoch: 26/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.23  Acc 74.16% | Val: Loss nan  Acc(top1) 80.22% | HA 0.00@0

SP-[1] Epoch: 27/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.24  Acc 71.27% | Val: Loss nan  Acc(top1) 81.32% | HA 0.00@0

SP-[1] Epoch: 28/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.23  Acc 69.59% | Val: Loss nan  Acc(top1) 81.68% | HA 0.00@0

SP-[1] Epoch: 29/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.24  Acc 69.83% | Val: Loss nan  Acc(top1) 81.68% | HA 0.00@0

SP-[1] Epoch: 30/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.24  Acc 71.39% | Val: Loss nan  Acc(top1) 80.59% | HA 0.00@0

SP-[1] Epoch: 31/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.23  Acc 73.44% | Val: Loss nan  Acc(top1) 80.95% | HA 0.00@0

SP-[1] Epoch: 32/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.24  Acc 72.24% | Val: Loss nan  Acc(top1) 82.78% | HA 0.00@0

SP-[1] Epoch: 33/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.23  Acc 72.24% | Val: Loss nan  Acc(top1) 82.05% | HA 0.00@0

SP-[1] Epoch: 34/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.22  Acc 72.12% | Val: Loss nan  Acc(top1) 81.68% | HA 0.00@0

SP-[1] Epoch: 35/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.23  Acc 74.28% | Val: Loss nan  Acc(top1) 83.15% | HA 0.00@0

SP-[1] Epoch: 36/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.24  Acc 71.51% | Val: Loss nan  Acc(top1) 82.78% | HA 0.00@0

SP-[1] Epoch: 37/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.23  Acc 74.52% | Val: Loss nan  Acc(top1) 83.15% | HA 0.00@0

SP-[1] Epoch: 38/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.24  Acc 70.19% | Val: Loss nan  Acc(top1) 84.25% | HA 0.00@0

SP-[1] Epoch: 39/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.22  Acc 74.16% | Val: Loss nan  Acc(top1) 82.05% | HA 0.00@0

SP-[1] Epoch: 40/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.23  Acc 70.31% | Val: Loss nan  Acc(top1) 83.52% | HA 0.00@0

SP-[1] Epoch: 41/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.22  Acc 74.88% | Val: Loss nan  Acc(top1) 82.05% | HA 0.00@0

SP-[1] Epoch: 42/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.23  Acc 73.32% | Val: Loss nan  Acc(top1) 82.05% | HA 0.00@0

SP-[1] Epoch: 43/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.22  Acc 70.91% | Val: Loss nan  Acc(top1) 83.15% | HA 0.00@0

SP-[1] Epoch: 44/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.22  Acc 72.72% | Val: Loss nan  Acc(top1) 82.42% | HA 0.00@0

SP-[1] Epoch: 45/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 71.75% | Val: Loss nan  Acc(top1) 82.78% | HA 0.00@0

SP-[1] Epoch: 46/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.23  Acc 70.07% | Val: Loss nan  Acc(top1) 83.15% | HA 0.00@0

SP-[1] Epoch: 47/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 74.04% | Val: Loss nan  Acc(top1) 83.88% | HA 0.00@0

SP-[1] Epoch: 48/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.23  Acc 71.88% | Val: Loss nan  Acc(top1) 82.78% | HA 0.00@0

SP-[1] Epoch: 49/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.22  Acc 72.48% | Val: Loss nan  Acc(top1) 83.52% | HA 0.00@0

SP-[1] Epoch: 50/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.22  Acc 75.48% | Val: Loss nan  Acc(top1) 83.52% | HA 0.00@0

SP-[1] Epoch: 51/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.22  Acc 72.24% | Val: Loss nan  Acc(top1) 82.78% | HA 0.00@0

SP-[1] Epoch: 52/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.22  Acc 74.88% | Val: Loss nan  Acc(top1) 84.62% | HA 0.00@0

SP-[1] Epoch: 53/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.23  Acc 71.27% | Val: Loss nan  Acc(top1) 83.88% | HA 0.00@0

SP-[1] Epoch: 54/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.22  Acc 73.44% | Val: Loss nan  Acc(top1) 83.15% | HA 0.00@0

SP-[1] Epoch: 55/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.22  Acc 71.39% | Val: Loss nan  Acc(top1) 84.98% | HA 0.00@0

SP-[1] Epoch: 56/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.22  Acc 73.20% | Val: Loss nan  Acc(top1) 83.88% | HA 0.00@0

SP-[1] Epoch: 57/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.23  Acc 71.51% | Val: Loss nan  Acc(top1) 85.71% | HA 0.00@0

SP-[1] Epoch: 58/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 74.88% | Val: Loss nan  Acc(top1) 84.98% | HA 0.00@0

SP-[1] Epoch: 59/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.22  Acc 73.68% | Val: Loss nan  Acc(top1) 83.52% | HA 0.00@0

SP-[1] Epoch: 60/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.22  Acc 75.48% | Val: Loss nan  Acc(top1) 83.15% | HA 0.00@0

SP-[1] Epoch: 61/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.22  Acc 72.96% | Val: Loss nan  Acc(top1) 81.68% | HA 0.00@0

SP-[1] Epoch: 62/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 74.52% | Val: Loss nan  Acc(top1) 82.42% | HA 0.00@0

SP-[1] Epoch: 63/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.22  Acc 75.24% | Val: Loss nan  Acc(top1) 86.08% | HA 0.00@0

SP-[1] Epoch: 64/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.22  Acc 72.60% | Val: Loss nan  Acc(top1) 85.35% | HA 0.00@0

SP-[1] Epoch: 65/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.20  Acc 75.00% | Val: Loss nan  Acc(top1) 82.42% | HA 0.00@0

SP-[1] Epoch: 66/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.22  Acc 75.12% | Val: Loss nan  Acc(top1) 85.71% | HA 0.00@0

SP-[1] Epoch: 67/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 75.00% | Val: Loss nan  Acc(top1) 83.15% | HA 0.00@0

SP-[1] Epoch: 68/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 73.20% | Val: Loss nan  Acc(top1) 85.71% | HA 0.00@0

SP-[1] Epoch: 69/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.23  Acc 70.79% | Val: Loss nan  Acc(top1) 83.88% | HA 0.00@0

SP-[1] Epoch: 70/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.22  Acc 72.96% | Val: Loss nan  Acc(top1) 85.35% | HA 0.00@0

SP-[1] Epoch: 71/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 74.40% | Val: Loss nan  Acc(top1) 84.62% | HA 0.00@0

SP-[1] Epoch: 72/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.22  Acc 73.68% | Val: Loss nan  Acc(top1) 83.88% | HA 0.00@0

SP-[1] Epoch: 73/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.23  Acc 74.28% | Val: Loss nan  Acc(top1) 84.98% | HA 0.00@0

SP-[1] Epoch: 74/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.22  Acc 74.88% | Val: Loss nan  Acc(top1) 87.55% | HA 0.00@0

SP-[1] Epoch: 75/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 74.64% | Val: Loss nan  Acc(top1) 82.42% | HA 0.00@0

SP-[1] Epoch: 76/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.22  Acc 72.48% | Val: Loss nan  Acc(top1) 83.88% | HA 0.00@0

SP-[1] Epoch: 77/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.22  Acc 72.36% | Val: Loss nan  Acc(top1) 86.08% | HA 0.00@0

SP-[1] Epoch: 78/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.22  Acc 72.24% | Val: Loss nan  Acc(top1) 85.35% | HA 0.00@0

SP-[1] Epoch: 79/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 73.80% | Val: Loss nan  Acc(top1) 84.62% | HA 0.00@0

SP-[1] Epoch: 80/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.20  Acc 73.92% | Val: Loss nan  Acc(top1) 87.91% | HA 0.00@0

SP-[1] Epoch: 81/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.22  Acc 75.00% | Val: Loss nan  Acc(top1) 84.98% | HA 0.00@0

SP-[1] Epoch: 82/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 73.80% | Val: Loss nan  Acc(top1) 83.88% | HA 0.00@0

SP-[1] Epoch: 83/1000 | Time: 0m05s (Train 0m05s  Val 0m00s) | Train: LR 0.1  Loss 0.21  Acc 74.28% | Val: Loss nan  Acc(top1) 83.15% | HA 0.00@0

